type,time,x,y,z
Completed,308.67471299999943,10.1317720413208,41.02703094482422,1.0062432289123535
Completed,315.94731099999916,10.040275573730469,41.000484466552734,0.7573841214179993
Completed,320.99794199999934,10.0564546585083,41.00259780883789,0.7570037245750427
Missed,326.01823699999886,7.400503158569336,4.990535259246826,0.7549999952316284
Completed,327.40797999999876,10.059660911560059,41.0126953125,0.7534691691398621
Completed,339.1676139999989,10.058566093444824,41.00128936767578,0.7572581171989441
Completed,345.6177309999986,10.257761001586914,41.010719299316406,0.759397029876709
Completed,352.1375749999987,10.232096672058105,41.02046585083008,0.7621955871582031
Missed,355.94341999999887,7.400503158569336,4.990535259246826,0.7549999952316284
Completed,357.8350189999991,10.140214920043945,41.009273529052734,0.7612531781196594
Completed,369.70128599999913,10.122600555419922,41.015281677246094,0.7553186416625977
Completed,375.6386289999996,10.050315856933594,41.01002883911133,0.7552217245101929
Completed,383.31847399999964,10.107980728149414,41.00575256347656,0.755524754524231
Missed,387.09359399999977,7.400503158569336,4.990535259246826,0.7549999952316284
Completed,389.2609529999998,10.195524215698242,41.005859375,0.7592924237251282
Missed,399.24850899999944,7.400503158569336,4.990535259246826,0.7549999952316284
Completed,400.28847099999945,10.191493034362793,41.011749267578125,0.7549999356269836
Missed,412.2531569999994,7.3452582359313965,4.980422496795654,0.7550003528594971
Completed,412.67536899999936,10.03921890258789,41.01026153564453,0.7549849152565002
Missed,417.5452039999996,7.400503158569336,4.990535259246826,0.7549999952316284
fall,428.04803999999956,10.680291175842285,22.514528274536133,0.5957522392272949
Completed,430.6787689999995,10.118997573852539,41.01155471801758,0.7572611570358276
Completed,437.18590899999964,10.05247688293457,41.01675033569336,0.7531248927116394
Completed,443.69651799999986,10.119389533996582,41.01192092895508,0.7603329420089722
Completed,449.1921800000001,10.036465644836426,41.00324249267578,0.7553670406341553
Completed,454.50002999999987,10.060821533203125,41.01721954345703,0.7563434839248657
Completed,465.95451199999934,10.049188613891602,41.0097770690918,0.7553791999816895
Missed,470.67641299999906,7.400508403778076,4.990542411804199,0.755000114440918
Completed,472.670223999999,10.087623596191406,41.018043518066406,0.7520977258682251
Completed,483.8405419999987,10.181379318237305,41.00495147705078,0.7550001740455627
Completed,490.76709799999844,10.218153953552246,41.00215530395508,0.7649153470993042
Completed,496.9800619999984,10.008742332458496,41.003440856933594,0.7559167146682739
Completed,502.5435079999982,10.057587623596191,41.0028076171875,0.7564773559570312
Missed,507.6393979999981,7.400503158569336,4.990535259246826,0.7549999952316284
Completed,509.707789999998,10.087407112121582,41.01984405517578,0.7559045553207397
Completed,521.4922359999975,10.072089195251465,41.003536224365234,0.7556959986686707
Completed,527.9699649999969,10.187092781066895,41.02136993408203,0.7566059827804565
Completed,533.745209999996,10.22592544555664,41.00223922729492,0.7615225315093994
Completed,539.5990259999958,10.2433443069458,41.02056121826172,0.7632308602333069
Completed,545.4836259999959,10.202154159545898,41.012672424316406,0.7605395913124084
Completed,550.9762689999958,10.208744049072266,41.01958465576172,0.7600093483924866
Completed,555.9257419999959,10.084567070007324,41.020503997802734,0.7543102502822876
Completed,562.4709729999963,10.062727928161621,41.02107620239258,0.750573992729187
Completed,567.7935119999962,10.108022689819336,41.01374053955078,0.7573662400245667
Completed,573.1368209999966,9.997699737548828,41.00322723388672,0.7551180124282837
